Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
3.726961417E0,-4.825096775E-1,1.405547851E-1,-6.388112336E-2
3.746861417E0,8.431242775E-1,-1.176179123E-1,6.532947868E-2
3.766760417E0,1.341846384E0,-2.285390085E-1,4.769988960E-1
3.786660417E0,1.493465709E0,-2.777368963E-2,6.660589662E-1
3.806559417E0,1.439154139E0,2.963240254E-1,2.250303867E-1
3.826459417E0,9.152702209E-1,1.032758033E0,4.365458116E-1
3.846358417E0,-2.005978692E-2,8.665310472E-1,5.171409085E-1
3.866258417E0,-1.300176055E0,9.664242947E-1,1.089142441E0
3.886158417E0,-1.816547762E0,2.566372186E-1,1.984793791E0
3.906057417E0,-1.653194391E0,5.400283724E-1,1.502157595E0
3.925957417E0,-1.130267370E0,6.475493127E-1,1.137496283E0
3.945856417E0,-1.433534380E0,1.434054782E0,1.117583883E0
3.965756417E0,-1.051304012E0,2.181423667E0,1.172351243E0
3.985655417E0,-5.127245796E-1,1.515067370E0,1.133864870E0
4.005555417E0,-6.269942301E-1,4.133958077E-1,1.162898050E0
4.025454417E0,-8.751668731E-1,-1.166607231E-1,7.151480958E-1
4.045354417E0,-6.788531857E-1,3.257308424E-1,5.171409085E-1
4.065253417E0,6.289124823E-1,1.061195381E0,5.219920510E-1
4.085153417E0,7.684680513E-1,9.856019926E-1,4.246554986E-1
4.105053417E0,4.114158674E-1,1.548236870E0,9.065742418E-1
4.124952417E0,3.908107180E-1,8.912197459E-1,6.002321818E-1
4.144852417E0,7.296974301E-2,1.469000666E0,7.647386241E-1
4.164751417E0,1.101895949E0,8.595155579E-1,1.688236462E0
4.184651417E0,3.653449975E-2,1.024528661E0,1.819197136E0
4.204550417E0,-4.867885968E-1,1.047166157E0,1.727800185E0
4.224450417E0,-1.014850496E0,1.398388520E0,1.315322098E0
4.244349417E0,-5.873966664E-2,5.140801835E-1,1.332045427E0
4.264249417E0,2.078196337E0,-2.071002508E0,9.840758693E-1
4.284149417E0,4.020036190E0,-7.853298279E0,9.702422342E-1
4.304049417E0,2.079493250E0,-6.044262142E0,3.174400753E-1
4.323949417E0,1.209274144E0,5.717670590E-1,1.122430640E0
4.343848417E0,3.548768735E-1,3.711316068E0,1.971710354E0
4.363748417E0,-8.737389100E-1,4.388304942E0,-3.383149275E0
4.383647417E0,-1.968149400E-1,3.293023217E0,-4.395249095E0
4.403547417E0,-1.054358232E-1,7.126411021E-2,-1.287156937E0
4.423446417E0,-1.634691754E0,-2.853690330E0,-3.060140312E-2
4.443346417E0,-2.694695181E0,-1.760283222E0,-1.539022243E-1
4.463245417E0,-1.250246973E0,1.083057536E0,-1.304786292E0
4.483145417E0,9.698013541E-1,1.462706138E0,-1.531234921E0
4.503045417E0,1.007780335E0,6.187699020E-1,-1.778073778E-1
4.522944417E0,-6.025147887E-1,-1.111263335E-1,-7.732591867E-2
4.542844417E0,-1.447514049E0,-1.541021991E-1,-7.746390383E-2
4.562743417E0,-1.372790872E0,-2.290939093E-3,-6.005558252E-2
4.582643417E0,-1.103380192E0,7.315159142E-2,1.974441369E-1
4.602542417E0,-1.436145600E0,1.502933228E-1,7.119358548E-1
4.622442417E0,-9.893934734E-1,6.686057210E-1,5.406405028E-1
4.642341417E0,-4.925023498E-1,6.030654502E-1,3.275961772E-1
4.662241417E0,-5.766915840E-1,3.831165862E-1,2.878853238E-1
4.682141417E0,-7.029220064E-1,3.508791322E-1,4.366941847E-2
4.702040417E0,-5.660726018E-1,2.182613575E-1,5.233899741E-1
4.721940417E0,-2.429997575E-1,-1.627981782E-2,7.112690529E-1
4.741839417E0,-6.102874924E-1,1.071742004E-1,1.103489900E0
4.761739417E0,-1.188854571E0,3.576168787E-1,1.316173306E0
4.781638417E0,-1.614796603E0,4.545812559E-1,1.128302121E0
4.801538417E0,-9.306495675E-1,3.347940266E-1,1.160233766E0
4.821438417E0,-6.240891141E-1,4.761598206E-1,1.683812459E0
4.841337417E0,-3.249324051E-1,5.420240271E-1,1.727728264E0
4.861237417E0,1.019386035E-1,2.002209431E-1,1.495812489E0
4.881136417E0,2.892885093E-1,-1.018234134E-1,1.951923084E0
4.901036417E0,-4.386619189E-1,-4.940593171E-1,1.580605302E0
4.920935417E0,-1.465130394E0,-9.583235621E-1,1.486682646E0
4.940835417E0,-1.929797512E0,-2.068861842E0,1.595132124E0
4.960735417E0,-1.909137253E0,-2.327203524E0,2.382731315E0
4.980634417E0,-1.005236943E0,-1.935155901E0,2.775014874E0
5.000534417E0,-1.052966010E0,-2.633843207E0,3.422618858E0
5.020433417E0,-3.295160374E0,-5.035824434E0,3.672380336E0
5.040333417E0,-5.720455619E0,-6.871629708E0,3.144180003E0
5.060233417E0,-6.880592905E0,-6.532736784E0,2.602950613E0
5.080132417E0,-4.012580698E0,-4.091004431E0,1.581538225E0
5.100032417E0,1.549240837E0,-1.063758216E0,5.697994709E-1
5.119931417E0,3.895346363E0,9.456099612E-1,-1.220585364E0
5.139831417E0,4.113792200E0,5.645293754E-1,-3.498978524E0
5.159731417E0,3.674236534E0,-2.004310920E0,-3.399454821E0
5.179630417E0,2.904626010E0,-2.759360708E0,-2.298024749E0
5.199530417E0,1.168738833E0,-1.582512079E0,-3.038099817E0
5.219429417E0,1.906968521E-1,-6.321886772E-1,3.149700652E-1
5.239329417E0,-9.896029499E-1,-5.275697100E-1,-7.530482858E-1
5.259229417E0,-2.260940976E0,6.954327464E-2,-1.889924325E0
5.279128833E0,-2.013947132E0,2.445048308E-1,-2.046043668E0
5.299028833E0,-3.543197069E-1,6.343819678E-2,-3.002961267E0
5.318927833E0,7.221439239E-1,4.738209343E-1,-3.093332324E0
5.338827833E0,1.141158906E0,9.234583694E-1,-3.107547490E0
5.358726833E0,1.424348696E0,1.545980430E0,-3.173994956E0
5.378626833E0,1.649491934E0,2.625117992E0,-3.236944910E0
5.398526833E0,1.567673892E0,3.112897984E0,-3.214723737E0
5.418425833E0,1.303781156E0,3.632656399E0,-3.342137489E0
5.438325833E0,8.332890415E-1,4.115126535E0,-3.089335459E0
5.458224833E0,2.582604057E-1,4.237578925E0,-2.182209533E0
5.478124833E0,8.280271322E-2,4.201960026E0,-1.108457256E0
5.498024833E0,-3.279359736E-2,3.897055212E0,-3.365394205E-2
5.517923833E0,-1.871492732E-1,3.231474840E0,1.346623997E0
5.537823833E0,-2.694578236E-1,1.653325953E0,3.045978355E0
5.557722833E0,-1.358321060E0,-1.194525931E0,6.182418399E0
5.577622833E0,-2.013584897E0,-5.010104871E0,6.799530616E0
5.597522833E0,-2.401425741E0,-5.833033816E0,3.929258167E0
5.617421833E0,-9.992143837E-1,-2.709620783E0,2.729755378E0
5.637321833E0,-5.634763650E-1,7.195560193E-1,6.244678967E0
5.657220833E0,1.673399445E0,-1.374376345E-1,5.242254535E0
5.677120833E0,5.934533293E0,-7.238602717E0,9.751132572E-1
5.697020833E0,5.694253076E0,-1.229372296E1,-4.908959734E0
5.716919833E0,3.577899563E-1,-2.782906276E-1,-3.793566511E0
5.736819833E0,-1.364410497E-1,9.696629505E0,-9.278021489E0
5.756718833E0,5.257830348E0,9.161202307E0,-4.929477029E0
5.776618833E0,4.815286170E0,3.837117158E0,-5.319759378E0
5.796518833E0,7.388287345E-1,-3.730762737E0,-8.047817602E0
5.816417833E0,-3.573363001E0,-6.124813970E0,-1.841510696E0
5.836317833E0,-5.445165197E0,-2.975915263E0,1.015870689E0
5.856217833E0,-2.945840694E0,1.477018953E0,-1.327202178E0
5.876116833E0,-3.484811890E-1,2.247603039E0,-9.295155001E-1
5.896016833E0,1.104559063E0,2.227618425E0,-4.898621126E-1
5.915915833E0,9.301814248E-1,1.333628853E0,-2.765008132E-1
5.935815833E0,-9.783977844E-2,6.060492843E-1,1.448407942E-1
5.955715833E0,-9.956793764E-1,4.351421875E-1,5.940923131E-1
5.975614833E0,-2.170949550E0,8.490905571E-1,3.436619139E-1
5.995514833E0,-2.618417960E0,9.724913657E-1,1.562143596E-1
6.015414833E0,-2.364391377E0,4.551566219E-1,-3.036659355E-1
6.035313833E0,-1.344100778E0,-3.557907933E-1,6.978898926E-1
6.055213833E0,-7.072030453E-1,-7.481319469E-1,3.241822658E0
6.075112833E0,3.525974827E-1,-9.189098203E-1,4.730547152E0
6.095012833E0,-5.041865484E-1,-4.417629898E-2,2.645893442E0
6.114912833E0,-1.596495987E-1,5.382905799E-1,2.175722632E-1
6.134811833E0,8.052038415E-1,1.488906342E0,1.094547022E0
6.154711833E0,-2.267988771E-3,6.304619944E-1,6.372450569E-1
6.174611833E0,-2.387133099E0,-1.748560724E0,-2.701916492E-1
6.194510833E0,-2.877906866E0,-2.711044580E0,4.335040900E-1
6.214410833E0,-7.216409902E-1,-1.381772488E0,1.984126478E0
6.234310833E0,7.111143941E-1,-1.906095824E0,2.791889646E0
6.254209833E0,8.054475242E-1,-3.223536660E0,5.281273005E0
6.274108292E0,-1.786053071E0,-4.058296276E0,5.078417891E0
6.294007292E0,-5.018507904E0,-5.504812059E0,3.844973185E0
6.313907292E0,-6.123462678E0,-4.969180793E0,4.531298600E0
6.333807292E0,-5.588699723E0,-2.774513767E0,2.130255121E0
6.353706292E0,-3.195243738E0,-4.430505466E-1,-1.328699065E0
6.373606292E0,1.241159230E0,-3.146842825E-1,-2.090283701E0
6.393506292E0,3.775205085E0,-2.986401075E0,-4.494310284E0
6.413405292E0,5.959710234E0,-6.066904900E0,-3.268886495E0
6.433305292E0,4.716801517E0,-5.136505301E0,-3.267600254E-1
6.453205292E0,2.409439057E0,-2.661659582E0,5.173873687E-1
