Time (s),X (rad/s),Y (rad/s),Z (rad/s)
3.515097932E0,1.068281174E0,4.561592638E-1,-1.512833953E0
3.534951057E0,1.152109265E0,6.289468408E-1,-1.430960536E0
3.554802619E0,1.227577329E0,8.133409023E-1,-1.318369389E0
3.574655744E0,1.220054984E0,7.487811446E-1,-1.315943360E0
3.594508869E0,1.176683545E0,5.351877809E-1,-1.386576772E0
3.614360432E0,1.177137256E0,5.179439187E-1,-1.372928381E0
3.634213557E0,1.152528167E0,2.619564533E-1,-1.447785497E0
3.654066682E0,1.128913879E0,-9.770353138E-2,-1.550585389E0
3.673918244E0,1.122176886E0,1.037074625E-1,-1.505171895E0
3.693771369E0,1.120326877E0,4.864756167E-1,-1.383382916E0
3.713622932E0,1.088422179E0,7.927285433E-1,-1.308333755E0
3.733476057E0,1.047756076E0,1.087427378E0,-1.227647185E0
3.753329182E0,1.001347780E0,1.313569665E0,-1.147204876E0
3.773182307E0,9.477835894E-1,1.475361705E0,-1.080603123E0
3.793033869E0,8.746193647E-1,1.585683942E0,-1.061544180E0
3.812886994E0,7.742105722E-1,1.639736772E0,-1.118703723E0
3.832740119E0,6.669251919E-1,1.548525929E0,-1.267353415E0
3.852591682E0,6.072349548E-1,1.619473577E0,-1.193019748E0
3.872444807E0,5.714905858E-1,1.542033315E0,-1.143853903E0
3.892297932E0,6.138322949E-1,1.041228533E0,-1.164675713E0
3.912149494E0,6.605722308E-1,5.850692987E-1,-1.147850633E0
3.932002619E0,6.293482780E-1,5.249601603E-1,-1.071038723E0
3.951855744E0,6.240773797E-1,3.558202684E-1,-1.000841618E0
3.971707307E0,6.156823635E-1,2.163859159E-1,-9.296496511E-1
3.991560432E0,5.879490376E-1,1.457000822E-1,-8.529947400E-1
4.011413557E0,5.447696447E-1,1.065698043E-1,-7.862707973E-1
4.031266682E0,5.001415610E-1,5.401793867E-2,-7.233342528E-1
4.051118244E0,4.372573495E-1,5.155702680E-2,-6.682342291E-1
4.070971369E0,3.789284229E-1,5.661848187E-2,-6.118426323E-1
4.090824494E0,3.475997746E-1,-3.349286690E-2,-5.445252657E-1
4.110676057E0,3.147177696E-1,-1.806241274E-1,-4.823042750E-1
4.130529182E0,2.705783844E-1,-3.446327150E-1,-4.256159961E-1
4.150382307E0,2.319717109E-1,-5.216091275E-1,-3.693465889E-1
4.170235432E0,2.071182281E-1,-6.924768090E-1,-3.183655143E-1
4.190086994E0,1.881290376E-1,-8.352622390E-1,-2.823768258E-1
4.209940119E0,1.645845473E-1,-9.450434446E-1,-2.584134340E-1
4.229793244E0,1.345823407E-1,-1.020232201E0,-2.385166883E-1
4.249644807E0,8.321730047E-2,-1.021192193E0,-2.183755934E-1
4.269497932E0,-2.000147291E-2,-9.018465281E-1,-1.884955615E-1
4.289351057E0,-4.303981960E-1,5.398303270E-2,-6.448991597E-2
4.309202619E0,-5.800601840E-1,4.271867871E-1,6.424556673E-2
4.329055744E0,-5.239652991E-1,1.811477244E-1,5.993460491E-2
