Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
5.783172503E0,-1.340651751E0,-2.283401966E0,4.175140858E0
5.802439066E0,-1.159250736E-1,-2.792412281E0,1.708486319E0
5.821705628E0,2.176158190E0,-2.085647583E-1,5.632828474E-1
5.840973284E0,2.788554907E0,1.940169334E0,9.909975529E-2
5.860239795E0,1.150885344E0,1.457142830E0,1.490328074E0
5.879505264E0,9.774191380E-1,1.326057434E0,7.008125782E-1
5.898771930E0,4.530726910E0,3.452301025E-1,1.022660613E0
5.918038441E0,5.347333431E0,-2.580938339E-1,1.629858136E0
5.937305003E0,3.521807671E0,4.076242447E-1,2.129391432E0
5.956571566E0,2.528942823E0,1.629455566E0,-1.532969475E-1
5.975838076E0,1.891061544E0,4.530060768E0,-9.099454880E-1
5.995104639E0,1.008089542E0,2.807386398E0,-4.167355537E0
6.014371149E0,4.419524670E-1,6.212091446E-1,-6.189084053E0
6.033637712E0,-2.476123333E0,1.426496506E-1,-5.238990307E0
6.052904274E0,-2.539124489E0,2.927799225E0,-2.580711842E0
6.072170837E0,8.150558472E-1,7.951538086E0,1.046054482E0
6.091438493E0,2.160162449E0,8.050775528E0,2.927775383E-1
6.110703909E0,1.943270683E0,5.390291214E0,-1.443228722E0
6.129970524E0,7.748723030E-1,3.654362679E0,-3.462224483E0
6.149237034E0,-5.825562477E-1,1.770106316E0,-4.248144150E0
6.168504691E0,-1.194777012E0,-1.967058182E-1,-3.461335897E0
6.187771253E0,-1.839350104E0,-1.588857651E0,-1.376343012E0
6.207036670E0,-2.375763893E0,-2.080700874E0,-1.284464121E0
6.226303284E0,-2.250369549E0,-3.069540501E0,-2.347080469E0
6.245569795E0,-2.182308197E0,-4.527845383E0,-3.919782639E0
6.264836305E0,-2.880450010E0,-4.856646538E0,-2.933741808E0
6.284102920E0,-3.459800243E0,-4.507876396E0,-2.516443729E0
6.303342503E0,-2.946655273E0,-4.438455582E0,-2.998369932E0
6.322635993E0,-2.602933407E0,-4.835982323E0,-1.134491920E0
6.341902555E0,-3.348541737E0,-4.046134949E0,4.520306587E-1
6.361169066E0,-3.189833164E0,-3.427385330E0,3.541979790E-1
6.380435628E0,-2.236329556E0,-2.031956673E0,1.373045444E0
6.399702191E0,-5.316519737E-1,-1.213073730E-1,1.606095552E0
6.418968753E0,1.606995344E0,3.795203209E0,3.368520737E-1
6.438236409E0,1.327789068E0,8.839776993E0,1.979902267E0
6.457501826E0,-3.590288162E-1,4.936828613E0,5.253302097E0
6.476768389E0,-2.138174534E0,-6.818647385E-1,6.376946449E0
6.496035003E0,-2.202117920E0,-2.107283592E0,2.971242428E0
6.515301514E0,2.198297262E0,1.387804985E0,8.811917305E-1
6.534569170E0,3.292843103E0,6.580865860E0,-1.916428089E0
6.553834587E0,1.623840332E0,1.121155643E1,-4.504137039E0
6.573100889E0,3.202031374E0,6.012110710E0,-6.273578167E0
6.592367764E0,-3.095417500E0,-3.577609062E0,-2.097737789E-1
6.611634274E0,-9.175051689E0,-5.123673439E0,-3.765518665E0
6.630901878E0,-1.655106544E-1,-8.943643570E-1,6.386320114E0
6.650167399E0,5.809725285E0,1.782322884E0,-4.077232361E0
6.669433962E0,9.235196114E0,3.771797180E0,-1.370011234E1
6.688701566E0,1.790954113E0,2.308592796E0,1.812979937E0
6.707967087E0,-4.680164814E0,-2.305557251E0,6.500696182E0
6.727234691E0,-4.407901764E0,-4.783043861E0,-8.966941833E-1
6.746501253E0,-5.131367683E0,-3.835309982E0,-4.588265419E0
6.765767764E0,-1.834354639E0,-2.973093510E0,-1.728715658E0
6.785034326E0,1.158615112E0,-3.218928814E0,2.172677517E-1
6.804299795E0,1.033194542E0,-1.819412708E0,-1.736825109E0
6.823566357E0,-6.266608238E-1,-7.292375565E-1,-5.136197805E-1
6.842833962E0,-1.020403862E0,-2.152835369E0,3.547118902E0
6.862099482E0,-2.387242317E-1,-2.648394585E0,3.459779501E0
6.881367087E0,1.670070171E0,-1.442741394E0,3.165279627E0
6.900632555E0,3.237401962E0,-8.350467682E-2,1.457486629E0
6.919900264E0,2.559732914E0,2.074575424E-1,-5.172896385E-1
6.939165732E0,5.824522972E-1,1.561393738E-1,8.492307663E-1
6.958432243E0,2.660326958E-1,1.760257721E0,6.663153172E-1
6.977698805E0,3.151210070E0,1.530551910E0,4.627114534E-1
6.996966462E0,3.091077805E0,8.480129242E-1,1.876182437E0
7.016232191E0,2.474485397E0,7.678403854E-1,1.820711017E0
7.035499847E0,2.330925941E0,1.723599434E0,7.800099850E-1
7.054765055E0,2.223152399E0,4.188380241E0,3.449283838E-1
7.074032451E0,1.556080580E0,2.731456757E0,-2.029325008E0
7.093298128E0,9.621024132E-1,8.988342285E-1,-4.355598450E0
7.112523024E0,-6.190044880E-1,-7.746591568E-1,-4.908207893E0
7.131832347E0,-2.448087215E0,-1.919746399E-3,-4.931768894E0
7.151097816E0,-8.187117577E-1,3.950124741E0,-1.252950907E0
7.170365472E0,1.800370455E0,7.272738457E0,5.730298758E-1
7.189632034E0,2.605011940E0,5.489425659E0,-1.040104985E0
7.208898545E0,1.024031162E0,3.366179466E0,-2.259335995E0
7.228164066E0,-1.331751347E0,3.047840118E0,-3.879854679E0
7.247430628E0,-9.189124107E-1,1.122565269E0,-3.559151888E0
7.266698284E0,-2.529304028E-1,-1.226633072E0,-5.546360016E-1
7.285964795E0,-5.500862598E-1,-1.897662163E0,5.552549362E-1
7.305230264E0,-7.655017376E-1,-2.208707333E0,-1.173998833E0
7.324496826E0,-6.237995625E-1,-2.670660019E0,-3.158915043E0
7.343763337E0,-1.316757679E0,-3.014333248E0,-3.663990974E0
7.363029951E0,-3.221361160E0,-2.712373257E0,-2.251650095E0
7.382296514E0,-4.489896774E0,-2.929912567E0,-2.302297831E0
7.401564118E0,-3.781648636E0,-4.459735870E0,-2.345287800E0
7.420829534E0,-2.772237539E0,-6.117363930E0,-1.143016577E0
7.440096097E0,-3.091007710E0,-5.596932888E0,6.884069443E-1
7.459362659E0,-2.730317354E0,-3.765460014E0,1.040356159E0
7.478629274E0,-1.530602932E0,-2.115999699E0,2.274122953E0
7.497896878E0,3.950285912E-2,1.206493378E-2,1.525470734E0
7.517120889E0,1.008667946E0,3.891835213E0,2.317142487E-1
7.536428909E0,2.100272179E-1,8.708846092E0,8.986105919E-1
7.555695472E0,6.428599358E-2,6.623689651E0,4.078127861E0
7.574962034E0,-1.443234921E0,1.710241318E0,5.913977623E0
7.594229691E0,-2.556712389E0,-2.514941692E0,5.887584209E0
7.613496201E0,-4.913575649E-1,-3.539394379E0,2.081389904E0
7.632761930E0,2.674452305E0,-4.597358704E-1,2.348699570E-1
7.652028284E0,7.945513725E-1,4.958007812E0,-2.073638916E0
7.671294795E0,3.958185673E0,9.608586311E0,-8.537834167E0
7.690561357E0,3.072083473E0,6.085459709E0,-9.515264034E-1
7.709827868E0,-6.795523643E0,-1.537772179E0,-1.551136494E0
7.729095576E0,-5.374531269E0,-4.206151485E0,1.472694397E0
7.748361045E0,3.777801991E0,-2.085234165E0,1.391780853E0
7.767627607E0,8.516634941E0,8.457555771E-1,-1.001456261E1
7.786895212E0,8.753512383E0,2.431283951E0,-2.806879759E0
7.806161722E0,-3.750591278E-1,7.594356537E-1,4.416401863E0
7.825427243E0,-3.005009651E0,-3.078468323E0,2.168278694E0
