Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2.982419235E0,-1.072742581E0,-4.482851028E-1,-6.639861107E0
3.001688349E0,-3.915668011E0,2.134373665E0,-5.664654732E0
3.020955276E0,-4.625208855E0,5.243404388E0,-2.447731018E0
3.040181474E0,-4.093261719E0,7.860548973E0,4.362932444E-1
3.059491370E0,-9.601627588E-1,5.733279228E0,1.916181803E0
3.078759130E0,-8.774185181E-2,4.563653946E0,-2.070803642E0
3.098028505E0,5.559432507E-2,3.734725952E0,-6.391471386E0
3.117295485E0,3.205316067E-1,2.278591156E0,-6.214628696E0
3.136564860E0,1.714464426E-1,5.130510330E-1,-2.637969494E0
3.155831526E0,1.151657104E0,-1.920576572E0,3.774716377E0
3.175099547E0,-2.797896862E-1,-3.569724560E0,2.552707195E0
3.194368714E0,-1.566400409E0,-4.335290432E0,-2.345200062E0
3.213635641E0,-2.135066032E0,-5.273237228E0,-4.653108120E0
3.232861578E0,-2.933696985E0,-5.527532578E0,-3.930084705E0
3.252171682E0,-2.565887213E0,-5.315335274E0,-3.778646946E0
3.271439703E0,-2.000010252E0,-4.600765705E0,-3.081501245E0
3.290662568E0,-1.884221315E0,-3.793049812E0,-4.966804981E-1
3.309975797E0,-2.086370468E0,-3.098369122E0,1.055417538E0
3.329244912E0,-1.818861723E0,-1.945914745E0,2.186598778E-1
3.348511787E0,-1.534803748E0,1.059961319E-1,6.937527657E-1
3.367779860E0,-1.229750633E0,1.522537231E0,2.194427013E0
3.387047880E0,-5.814715624E-1,1.899961472E0,1.946393490E0
3.406317047E0,2.890242338E-1,1.467814445E0,2.654934883E0
3.425583922E0,1.699454546E0,1.753311157E-1,4.758705139E0
3.444851891E0,2.146894932E0,-3.478879929E-1,4.786848068E0
3.464121005E0,-5.100011826E-3,-1.097482681E0,4.002708912E0
3.483389078E0,-1.749483824E0,-6.320657730E-1,2.015375137E0
3.502656005E0,-1.554300070E0,5.032941818E0,9.414424896E-1
3.521924026E0,3.328561783E-1,1.044751549E1,-6.840288639E-1
3.541146891E0,-2.881946564E-1,1.220368671E1,-3.042092085E0
3.560460068E0,-3.058807135E0,1.395110130E0,-5.269262314E0
3.579728089E0,-6.390196800E0,-9.292367935E0,-4.725770473E0
3.598996110E0,-7.610828400E0,-9.025102615E0,-6.315688133E0
3.618265224E0,3.477318048E0,9.551286697E-1,7.294377327E0
3.637533245E0,8.462328911E0,7.275054932E0,3.716898680E0
3.656800172E0,1.012788486E1,4.082255363E0,-1.455732727E1
3.676068245E0,4.283843040E0,-5.129623413E-1,-8.397283554E0
3.695337360E0,-5.946636200E0,-2.485874176E0,1.252043438E1
3.714604235E0,-4.911297798E0,-5.169570923E0,1.731699467E0
3.733872255E0,-3.833701611E0,-2.623694420E0,-3.328938484E0
3.753141370E0,-2.722409725E0,1.077071190E0,-1.422768593E0
3.772409391E0,8.032419682E-1,3.921718597E-1,1.416894674E0
3.791634651E0,2.010305882E0,-1.622317314E0,7.046369314E-1
3.810944339E0,9.326939583E-1,-2.640703201E0,-9.574407339E-2
3.830212307E0,-7.923794985E-1,-2.914105892E0,-7.940238118E-1
3.849481682E0,-1.052263856E0,-3.158717155E0,1.139554977E-1
3.868749443E0,8.054852486E-2,-2.533700466E0,9.130421877E-1
3.888016370E0,3.850740194E-1,-7.423534393E-1,1.515727282E0
3.907284391E0,1.187277317E0,4.585676193E-1,2.299118280E0
3.926552412E0,2.557069540E0,1.781442642E0,1.401473165E0
3.945820432E0,2.509412289E0,2.022004128E0,1.068336964E-1
3.965088401E0,1.590093374E0,1.054404259E0,1.377156377E0
3.984356422E0,1.650953174E0,4.948225021E-1,8.855051994E-1
4.003624443E0,2.144063234E0,6.624174118E-1,1.406986713E0
4.022892464E0,1.465846777E0,3.444309235E-1,1.986121535E0
4.042115276E0,9.417469501E-1,5.101757050E-1,1.544728279E0
4.061428766E0,1.622772694E0,2.946002007E0,-6.375098228E-1
4.080696526E0,1.206282020E0,4.561991692E0,-3.329515457E-1
4.099964495E0,1.913677573E0,9.252891541E-1,-5.148703098E0
4.119232516E0,2.612407207E-1,-5.061168671E-1,-6.652378559E0
4.138500485E0,-2.647379398E0,1.308155060E-2,-6.545556068E0
4.157768505E0,-3.804445744E0,3.281222343E0,-3.390454531E0
4.177037568E0,-2.213530064E0,6.948081017E0,1.881945133E-2
4.196304547E0,-5.012867451E-1,7.360078812E0,1.011703014E0
4.215572516E0,-1.134553671E0,5.244936943E0,2.892448902E-1
4.234840537E0,-1.489496231E0,3.827883720E0,-4.069597244E0
4.254109912E0,-1.197568178E0,2.138246536E0,-6.516630650E0
4.273376526E0,-9.566898346E-1,4.072465897E-1,-5.852621078E0
4.292644495E0,-4.923205376E-1,-1.220890045E0,-2.739975929E0
4.311912516E0,5.711897612E-1,-2.875445843E0,1.330099583E0
4.331180537E0,1.069194436E0,-5.406589508E0,4.488190174E0
4.350449599E0,-8.313023448E-1,-5.246574402E0,-1.017227411E0
4.369716474E0,-2.417015076E0,-4.045312881E0,-3.845873833E0
4.388984235E0,-2.759399414E0,-3.343256950E0,-3.683076859E0
4.408252516E0,-1.494838834E0,-3.664649963E0,-1.951491833E0
4.427520485E0,-1.082717419E0,-3.957672596E0,-1.310003996E0
4.446788505E0,-1.401905537E0,-3.907029152E0,-2.179193497E-2
4.466056474E0,-2.158908844E0,-3.624116421E0,1.092966557E0
4.485325589E0,-1.799758196E0,-3.363284111E0,1.202547789E0
4.504593610E0,-1.424993515E0,-1.236717224E0,1.905795574E0
4.523860485E0,-5.564880371E-2,7.858810425E-1,2.738132954E0
4.543101526E0,4.318561554E-1,3.532106400E0,6.623420715E-1
4.562396735E0,-7.353210449E-1,6.269752502E0,5.755219460E-1
4.581664443E0,-1.512991309E0,3.539029121E0,5.575707436E0
4.600932412E0,-1.546912193E0,7.946014404E-3,4.544678211E0
4.620200432E0,-2.135066032E0,-2.841151237E0,2.867138863E0
4.639468401E0,-3.348103166E-1,-1.795392990E0,1.554611206E0
4.658737724E0,1.745092392E0,2.547792435E0,1.850297928E0
4.678005537E0,2.358321190E0,7.684493065E0,-2.318551540E-1
4.697273505E0,1.966780543E0,1.157182026E1,-6.119099617E0
4.716540380E0,-1.298001647E0,2.988538742E0,-7.138512611E0
4.735808401E0,-5.464210510E0,-9.247459412E0,-2.126147032E0
4.755076370E0,-7.242545128E0,-7.844906330E0,-8.367195129E0
4.774344391E0,3.098174095E0,2.776196480E0,8.194884300E0
4.793612360E0,5.687105656E0,6.775924683E0,-1.499856472E0
4.812880328E0,7.648664951E0,3.641361237E0,-1.448619938E1
4.832148297E0,2.234360218E0,-1.449669361E0,1.191523314E0
4.851416318E0,-4.953584194E0,-3.864740372E0,8.733152390E0
4.870685380E0,-3.775309324E0,-4.664661407E0,-7.323789597E-2
4.889952307E0,-2.624134541E0,-2.061422825E0,-2.073098183E0
4.909220276E0,-8.412613869E-1,-2.091083527E-1,4.118322134E-1
4.928489391E0,1.778211594E0,-1.645629406E0,9.101096988E-1
4.947756214E0,2.816983461E0,-2.807575703E0,-2.125937343E-1
4.967025276E0,1.684318304E0,-1.995541096E0,-5.783845186E-1
4.986292203E0,-7.767255306E-1,-1.264982224E0,-8.008792996E-1
5.005560172E0,-1.606590629E0,-1.978651524E0,8.527381420E-1
5.024828141E0,-1.832591295E-1,-2.423831940E0,4.045848846E0
5.044096162E0,1.597986221E-1,-4.310274124E-1,3.620267391E0
5.063364130E0,1.001218200E0,1.683522224E0,1.387207270E0
5.082632099E0,1.976889729E0,1.796701431E0,-2.125964165E-1
5.101900068E0,2.064614296E0,1.564300537E0,1.835522652E-1
5.121168089E0,2.565665960E0,1.404810905E0,8.810225725E-1
5.140436110E0,3.368822098E0,6.535272598E-1,1.001450062E0
5.159676370E0,2.489643097E0,5.564870834E-1,1.702621460E0
5.178972047E0,1.530461311E0,9.374561310E-1,1.165179849E0
5.198240068E0,1.132945776E0,3.074883461E0,-2.297390699E-1
5.217507985E0,5.075385571E-1,4.149011612E0,5.388939381E-2
5.236776005E0,1.325337529E0,1.426170349E0,-3.448254585E0
5.256045068E0,6.894938946E-1,-3.093070984E-1,-4.843749046E0
5.275311943E0,-1.396547794E0,-7.342977524E-1,-5.899381638E0
5.294579964E0,-3.398718834E0,7.242527008E-1,-4.779733658E0
5.313847880E0,-3.979963779E0,4.922029495E0,2.557130456E-1
5.333115901E0,-1.138553143E0,6.943593979E0,9.714434147E-1
5.352383870E0,2.526445389E-1,5.113335609E0,7.904518843E-1
5.371651839E0,2.190589905E-2,3.917183876E0,-1.821030974E0
5.390920953E0,-1.861917973E-1,2.709836006E0,-5.594279289E0
5.410187828E0,-7.778301239E-1,1.533386230E0,-5.897926331E0
5.429455797E0,-5.747077465E-1,-2.832498550E-1,-3.483794689E0
5.448724860E0,1.137989759E-1,-1.583665848E0,-7.562482357E-1
5.467991787E0,1.286071062E0,-2.975376129E0,1.106077194E0
5.487259703E0,1.103302002E0,-4.075637817E0,7.289009094E-1
5.506527724E0,-1.413689733E0,-3.563337803E0,-1.857226849E0
5.525795641E0,-2.500131607E0,-3.449800968E0,-3.229420662E0
5.545063662E0,-2.397281885E0,-4.167905331E0,-3.454999447E0
5.564290693E0,-1.390595675E0,-5.353725433E0,-2.286194086E0
5.583600745E0,-1.070801735E0,-5.116686344E0,-4.185137749E-1
